V1,V2,V3,V4,V5,V6,V8,V9,V10,V11,V12,V13,V14,V15,V16,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39
60.12,94.31,77.46,15.48,42.25,53.22,52.4,37.28,83.91,47.5,22.25,47.55,31.45,61.98,90.93,3.47,79.45,61.54,38.15,33.23,32.55,80.67,32.6,29.81,59.8,22.21,70.91,91.58,73.26,87.51,58.93,80.99,66.69,45.28,47.89,47.8,97.14
50.87,98.71,62.36,15.91,46.33,42.92,40.56,41.96,77.59,57.33,21.73,54.69,30.33,58,92.91,4.32,75.67,58.2,40.83,36.02,51.08,72.22,33.39,30.84,59.66,19.63,71.1,89.43,85.96,89.4,57.51,77.96,71.87,42.7,45.08,48.96,96.12
65.15,123.53,73.19,18.48,55.43,54.45,38.69,38.78,73.67,77.69,22.13,61.26,39.11,65.05,109.42,4.98,91.15,70.71,52.48,35.55,66.81,83.93,33.54,42.69,64.8,21.46,89.59,103.24,51.96,85.55,74.68,91.88,100.01,51.78,48.78,56.24,98.06
76.9,116.16,74.65,20.1,59.47,55.89,35.84,38.33,61.43,69.93,19.1,55.36,39.47,67.34,106.58,3.83,91.78,69.59,48.61,39.42,75.84,62.86,38.39,41.17,59.86,23.33,91.69,100.1,51.57,86.96,83.43,95.54,113.32,51.8,49.47,53.92,103.24
59.62,87.44,62.4,18.89,38.59,86.39,26.97,31.33,50.02,53.62,16.33,48.31,21.63,53.41,81.19,3.83,58.72,55.27,39.96,37.31,50.7,64.29,32.43,29.34,42.84,16.67,75.09,73.59,42.6,75.66,59.25,71.85,72.24,41.2,44.21,46.08,81.41
70.29,58.2,44.9,14.19,35,82.19,20.48,28.15,27.04,51.87,16.95,21,21.65,42.9,72.36,3.54,35.68,50.63,40.68,40.72,52.1,58.63,29.55,26.6,30.23,12.85,68.32,50.32,39.93,66.93,54.44,53.67,48.91,35.1,40.05,34.01,78.8
64.85,81.65,52.78,11.95,38.81,108.54,20.73,30.58,26,53.97,22.33,38.7,30.23,52.73,76.93,2.7,61.96,50,40.66,42.65,52.33,62.91,24.08,25.87,34.26,14.44,66.63,61.1,33.3,63.64,54.59,55.19,45.61,42.77,39.47,40.55,85.12
61.86,95.33,60.87,12.43,59.63,128.92,29.27,34.49,45.21,64.06,21.78,43.65,29.2,59.46,89.57,1.69,76.52,56.12,45.78,46.54,48.13,71.6,30.09,31.85,40.41,16.23,88.05,67.45,44.48,74.38,70.73,75.14,60.33,44.42,47.36,47.29,93.95
66.73,101.87,59.38,19.11,51,126.63,45.05,27.35,59.15,59.78,21.8,41.33,27.99,54.99,84.1,2.34,73.48,52.51,35.29,38.02,50.31,69.18,28.55,30.26,51.25,17.44,76.95,89.12,47.15,69.61,54.17,69.3,81.22,35.36,47.76,47.73,89.31
65.22,90.89,52.48,18.31,29.85,111.95,38.17,27.89,48.37,51.01,25.95,34.62,26.78,56.9,75.57,2.85,59.04,50.08,35.3,30.03,49.74,65.03,26.35,23.87,44.97,13.76,72.4,81.5,34.95,67.53,51.16,67.79,58.62,32.3,45.48,41.34,68.92
52.21,85.87,42.19,12.66,28.02,92.58,30.57,30.17,40.44,37.34,15.68,34.8,21.77,47.23,64.76,2.95,49.77,44.85,30.48,24.27,35.39,53.44,22.84,17.68,38.61,10.93,55.09,60.68,31.22,60.46,29.51,56.51,52.87,25.1,39.22,37.08,56.92
51.32,73.9,42.95,13.4,30.92,85.48,19.62,23.455,35.54,36.77,11.88,30.16,26.74,45.69,50.85,2.42,42.04,41.53,29.4,29.07,39.66,51.77,22.03,18.69,35.32,9.01,55.25,61.77,31.55,58.75,30.95,57.06,37.45,23.86,33.14,33.35,49.48
52.58,73.82,53.81,11.3,26.7,84.89,24.11,16.74,37.94,29.52,11.41,29.34,25.68,44.27,51.26,2.45,49.9,47.12,22.52,20.84,27.69,53.17,22.88,16.39,36.58,10.91,47.06,63.11,29.06,63.09,20.82,42.65,39.02,23.86,31.45,32.5,51.4
58.05,88.88,54.77,18.38,36.81,94.58,27.15,28.02,42.68,43.67,12.13,38.58,24.62,52.69,56.74,2.65,55,43.59,32.8,24.66,35.24,53.53,20.13,24.65,41.5,16.97,57.42,74.96,31.56,70.21,40.24,55.88,65.67,29.48,35.19,35.4,65.3
39.4,51.88,31.92,9.16,23.38,52.73,11.86,22.93,16.57,29.26,11.79,21.48,21.43,36.11,41.73,2.53,34.12,42.02,27.45,19.45,150.4,45.67,16.54,13.17,24.75,15.02,46.43,39.23,47.35,52.13,27.19,34.36,27.45,23.92,23.97,23.91,55.8
36.59,52.22,26.57,5.43,25.71,45.36,13.89,23.98,13.23,29.19,11.04,18.72,19.98,35.04,38.22,2.14,29.24,37.43,28.65,19.92,36.77,43.97,17.33,12.22,22.41,15.76,40.3,44.42,28.31,34.72,31.18,25.44,18.96,26.2,20.83,22.3,56.43
39.14,75.38,42.52,5.52,27.84,78.79,23.53,24.03,36.63,40.87,12.61,34.1,21.21,42.97,54.45,2.47,51.52,42.07,28.3,27.21,36.71,55.5,19.03,20.05,31.24,23.37,53.97,67.53,165.97,59.32,28.57,45.71,38.88,25.49,28.31,34.51,56.46
59.04,93.62,62.66,5.96,38.95,84.04,16.64,30.25,39.47,48.44,13.22,40.89,24.06,53.98,65.64,2.49,60.96,51.01,33.54,31.68,41.75,70.87,24.1,25.76,38.1,30.82,51.53,81.98,108.8,67.34,39.49,64.11,54.25,36.81,32.57,40.91,73.26
60.48,128.25,70.18,6.21,51.05,102.24,8.32,34.72,42.84,58.12,13.94,46.35,29.64,59.9,84.9,3.01,80.49,54.81,46.91,31.69,48.33,66.61,28.25,29.63,46.51,39.37,70.22,86.45,54.78,80.52,59.33,83.95,69.54,53.67,37.1,44,104.7
60.4,125.08,69.16,9.64,51.34,118.93,10.46,32.63,47.72,56.51,14.93,51.11,30.45,62.54,86.78,3.89,73.48,61.13,40.69,40.42,54.39,79.56,28.64,28.65,46.05,40.22,73.96,86.77,23.26,80.92,58.99,88.85,64.12,49.13,42.97,47.71,111.04
58.53,114.27,69.51,8.936666667,54.27,108.18,14.58,36.97,51.62,75.47,16.73,54.01,31.26,57.12,97.89,4.24,87.14,68.63,40.46,43.11,59.32,83.43,36.07,36.84,52.24,40.41,87.13,98.96,24.4,90.88,59.78,93.87,54.54166667,42.94,57.78,55.34,90
63.42,130.94,80.03,8.233333333,48.63,122.23,29.35,35.37,42.77,65.43,16.35,50.86,32.07,68.13,96.98,4.71,85.9,67.49,40.1,36.58,59.11,82.85,37.24,32.79,52.39,41.69,87.29,100.22,28.2,88.76,74.59,95.46,44.96333333,53.06,48.8,62.88,106.32
58.38,92.16,57.41,7.53,48.65,103.99,24.73,32.82,30.41,58.51,14.5,43.82,31.97,50.04,78.78,4.71,70.99,61.46,40.49,34.34,55.46,85.01,28.19,27.78,40.68,26.02,75.08,85.43,20.43,76.84,65.89,70.28,35.385,36.99,39.96,43.39,86.23
57.04,79.29,40.37,4.68,32.78,83.85,24.55,19.66,29.98,45.07,14.05,29.87,30.78,39.92,61.47,3.31,56.33,35.67,33.64,28.29,51.49,70.12,22.55,18.45,32.13,15.35,62.74,67.51,16.41,65.98,45.73,45.31,25.80666667,29.91,35.46,34.6,91.75
61.56,118.64,70.06,7.29,45.88,134.08,27.71,43.39,71.07,51.39,14.94,39.16,26.79,49.35,72.94,3.53,73,37.02,31.36,29.26,51.18,77.24,29.79,25.85,47.18,24.01,74.29,91.18,27.42,82.47,52.36,76.28,16.22833333,30.16,48.65,47.94,77.69
49.25,87.91,59.98,8.24,31.97,128.025,26.52,39.89,45.36,32.38,13.67,36.25,15.2,44.58,55.69,2.97,48.73,27.22,28.57,23.74,34.8,41.54,26.44,21.87,43.98,22.05,56.42,77.93,26.71,68.58,32.9,63.76,6.65,25.87,30.31,37.52,67.53
49.623,89.59,71.6,6.72,31.29,121.97,26.21,29.08,42.89,37.44,13.65,36.85,43.84,49.14,58.25,2.86,55.07,28.59,31.23,27.2,35.07,43.9,27.14,23.3,40.88,22.46,57.2,79.84,20.08,73.01,36.12,63.52,2.28,30.57,32.41,45.82,67.47
49.996,104.27,75.69,5.2,38.71,115.915,27.42,24.64,55.33,54.58,14.57,45.33,72.48,56.93,89.63,2.68,77.49,36.51,44.55,37.67,52.91,56.4,36.29,26.35,55.45,29.93,74.18,91.22,18.915,83.86,54.31,79.61,3.95,38.14,41.97,51.47,85.78
50.369,99.93,57.48,6.12,50.38,109.86,26.74,38.15,38.36,73.97,15.77,39.93,92.15,65.29,106.19,26.73,85.94,67.2,61.43,53.77,77.84,75.36,32.75,33.45,54,25.88,90.85,101.82,17.75,81.33,75.17,78.87,20.0725,45.22,59.26,53.03,115.67
50.742,117.26,61.37,5.92,47.77,171.3,26.2,29.19,45.17,74.4,15.84,35.43,101,60.26,110.92,53.7,100.79,68.98,46.27,37.81,64.37,73.43,36.12,28.59,58.4,29.89,85.11,94.64,57.57,98.45,71.94,97.77,36.195,40.87,61.29,53.07,74.71
51.115,64.21,26.2,5.27,23.55,169.61,22.87,19.03,15.86,38.54,14.28,25.49,80.41,36.84,62.59,1.97,51.1,56.18,29.64,27.75,36.33,48.68,21.71,18.84,32.92,16.07,72.11,38.17,88.4,74.45,35.49,52.06,52.3175,22.45,39.7,34.15,63.29
51.488,74.57,35.06,4.16,31.11,164.26,18.18,19.5,29.51,47.65,14.11,33.6,79.54,41.41,66.09,2.03,57.42,57.86,33.89,36,37.33,52.43,26.17,20.22,34.19,18.75,71.81,52.49,325.08,68.6,44.44,59.4,68.44,30.1,38.61,41.39,73.31
51.861,85.38,58.21,5.36,30.68,176.46,21.37,18.93,50.2,45.94,14.52,47.79,81.67,49.83,76.4,2.61,62.11,67.23,35.76,31.5,36.11,60.12,27.88,19.41,47.51,26.03,57.82,75.6,269.67,75.84,41.49,81.43,59.69,40.66,44.66,49.34,80.29
52.234,102.39,59.83,4.16,49.66,185.42,20.48,20.78,60.17,54.75,14.8,49.11,90.21,53.33,76.14,2.54,73.93,58.61,33.85,30.15,49.73,48.07,33.5,21.1,48.59,32.57,77.61,88.91,240.82,78.6,58.255,83.08,58.45,40.17,36.81,54.89,115.59
52.607,119.4,66.69,4.84,62.37,208.13,21.9,22.48,51.4,61.19,15.96,68.83,93.59,62.85,97.06,4.29,88.64,72.76,45.58,37.53,64.52,63.64,36.06,20.78,62.7,40.25,86.33,97.58,212.29,87.45,75.02,94.02,86.38,54.39,48.69,69.17,120.02
52.98,85.66,60.69,5.49,65.09,136.74,31.7,23.25,60.66,60.98,16.5,60.73,114.07,62.47,97.56,4.86,86.72,69.98,54.86,42.23,66.27,57.77,35.06,20.48333333,55.31,37.52,80.72,88.47,194.91,80.91,82.48,100.07,103.14,55.4,46.72,58.39,121.47
58.2,83.31,61.11,6.51,51.49,76.4,36.82,21.84,54.55,52.47,15.62,56.13,137.32,55.23,86.41,5.15,76.65,71.78,51.61,35.17,61.29,54.64,57.22,20.18666667,50.73,34.37,77.91,87.9,110.11,77.84,63.98,90.59,69.03,47.86,45.23,53.75,99.98
55.12,76.13,55.13,5.35,51.12,47.09,35.61,19.63,40.41,43.72,13.92,51.23,108.73,56.75,76.59,3.1,68.11,63.83,50.16,26.14,53.77,54.81,31.18,19.89,49.18,34.53,93.6,87.89,32.61,72.86,61.82,73.6,39.09,50.03,33.53,50.28,96.1
29.06,81.63,34.38,3.93,26.05,22.29,32.27,15.62,26.62,33.64,13.33,25.93,86.74,36.88,50.77,2.77,44.85,41.32,34.79,14.63,27.24,38.84,27.55,32.5,38.89,21.21,73.88,74.15,18.62,49.69,43.7,43.45,42.05,30.26,20.68,31.43,81.1
41.7,98.38,43.17,3.07,31.53,44.79,33.05,17.23,46.01,32.33,14.2,33.95,98.28,45.3,52.31,2.64,52.26,44.11,31.6,28.4,38.63,46.12,27.52735294,29.29,48.28,21.37,93.16,94.4,18.55,72.51,39.72,52.6,57.17,29.41,38.14,36.61,71.49
42.8,91.7,56.22,2.66,33.44,39.45,31.41,20,39.15,37.84,14,31.67,106.4,41.65,54.15,2.42,61.05,36.6,27.39,23.87,29.93,43.83,27.50470588,19.65,43.92,26.43,150.24,67.54,17.09,62.26,46.16,52.37,43.37,33.99,32.84,35.96,69.39
42.07,98.13,45.6,3.66,38.88,35.9,41.12,18.79,29.91,43.49,14.62,41.83,116.88,42.28,74.28,2.7,64.84,60.01,37.28,31.92,43.25,59.49,27.48205882,16.58,45.02,31.3,100.57,86.76,27.34,71.08,52.93,68.38,58.46,31.76,41.96,45.05,77.99
43.01,91.38,45.13,2.56,28.14,34.5,32.94,16.09,37.36,40.49,14.42,28.34,89.25,41.22,54.89,3.42,54.59,45.96,33.26,32.21,45.1,46.29,27.45941176,11.83,39.42,19.22,65.01,70.45,20.19,60.15,45.26,50.21,45.61,25.49,37.18,38.51,70.11
62.47,81.78,56.1,3.67,55.4,51.01,33.82,18.54,38.1,68.93,13.19,60.99,87.77,55.68,96.36,3.96,82.98,71.2,54.59,66.36,70.7,71.59,27.43676471,20.35,47.67,30.29,105.43,71.42,35.06,90.26,70.87,81.66,49.04,46.07,64.11,57.95,98.92
66.47,125.9,53.32,12.97,49.5,48.07,40.34,20.55,49.99,51.61,8.1,51.23,71.68,52.79,74.42,3.56,68.18,64.04,34.03,38.9,50.97,54.33,27.41411765,13.59,47.05,25.61,82.97,89.99,31.54,69.66,62.78,71.1,50.28,39.38,44.35,54.68,87.56
56.69,92.44,39.05,19.26,33.43,39.63,40.02,18.18,29.9,44.85,8.05,40.31,77.72,40.4,61.38,3.1,57.69,53.5,33,27.87,44.38,42.95,27.39147059,11.97,36.82,21.75,75.36,69.93,30.06,54.21,48.83,55.83,42.11,35.5,38.77,42.69,83.17
43.62,99.31,35.94,16.79,23.15,18.64,41.58,14.11,34.49,29.33,8.08,24.83,59.86,36.02,45.6,2.84,44.09,29.45,26.72,29.1,21.25,36,27.36882353,9.6,38.74,18.87,41.02,74.25,18.07,46.2,31.18,42.06,47.11,25.42,30.7,32.28,84.62
44.93,131.39,59.35,14.66,34.58,30.52,52.66,15.76,49.1,48.98,8.1,38.78,82.58,46.49,61.5,4.61,61.97,39.13,64.7,33.63,33.41,47.66,27.34617647,14.76,46.35,30.02,63.52,88.39,22.2,59.87,42.63,66.22,44.83,37.43,39.98,41.94,86.97
52.65,140.44,57.81,19.07,42.73,44.49,57.65,32.5,57.05,52.8,8.13,50.92,95.48,50.36,80.81,5.26,72.11,58.87,33.87,41.77,42.18,60.22,27.32352941,16.89,57.21,36.59,73.33,102.12,32.76,67.96,57.92,84.32,53.84,44.15,45.26,53.33,93.53
39.48,122.51,44.04,19.5,33.88,30.19,46.54,42.29,38.67,44.42,8.17,45.14,86,43.71,72.75,3.8,65.45,52.63,37.26,28.85,34.56,51.35,27.30088235,13.02,45.56,29.83,60.01,92.76,24.44,58.37,47.47,67.98,56.32,41.6,38.61,43.05,71.54
48.84,122.14,46.91,20.05,42.24,36.31,57.06,50.58,47.05,47.49,8.18,45.57,78,51.32,82.72,5.34,85.64,47.66,39.95,24.19,42.43,60.69,27.27823529,13.08,54.95,48.43,63.03,90.22,21.68,68.27,63.07,72.1,52.8,49.66,43.7,51.17,84.13
48.8,117.67,46.47,21.49,41.74,43.82,55.08,48.47,50.08,47.26,11.06,44.85,89.78,52.65,75.38,3.75,70.92,54.63,40.66,33.6,44.41,55.67,27.25558824,13.07,47.89,29.55,70.31,84.92,28.31,67.73,56.5,69.12,56.42,45.89,46.34,48.65,87.47
65.95,68.08,40.59,19.71,33.8,30.56,43.47,38.58,43.34,41.7,13.93,30.19,76.16,39.08,57.03,2.74,50.31,29.27,29.14,29.95,37.36,40.72,27.23294118,12.04,37.28,19.33,59.21,61.62,17.35,50.61,38.2,50.39,60.87,28.32,32.14,32.2,68.46
37.63,76.35,51.26,17.02,21.26,28.29,48.22,29.49,35.67,24.87,14.38,25.76,69.64,34.55,42.03,3.43,43.79,35.79,22.09,19.43,21.99,30.85,27.21029412,9.82,36.52,19.14,45.69,74.84,13.55,44.08,25.7,41.43,52.48,20.38,25.16,27.93,58.46
37.32,107.58,55.42,17.73,24.58,31.37,51.55,34.43,49.98,35.3,14.86,29.34,76.27,45.62,58.67,3.88,55.87,52.26,27.48,28.08,27.98,39.88,27.18764706,10.42,35.68,23.36,58.41,87.78,15.63,59.26,38.01,61.91,58.81,23.5,34.34,36.9,76.77
43.45,116.8,65.65,25.64,34.34,41.95,65.24,42.45,63.19,48.73,15.29,39.81,92.26,66.12,82.19,4.85,75.07,65.43,36.72,28.98,39.48,57.01,27.165,13.98,56.11,31.77,65.01,98.04,31.87,69.88,46.23,74.05,80.47,38.97,43.7,55.98,94.47
42.79,121.89,79.69,61.14,44.96,48.04,68.84,48.85,62.78,53.99,19.66,54.51,113.89,78.07,85.27,4.82,79.68,65.1,37.1,30.2,40.34,58.26,27.14235294,18.13,62.59,38.13,76.2,101.8,61.27,71.25,56.58,85.5,60.04,45.7,40.67,60.13,97.89
49.92,129.01,75.74,32.6,45.35,60.33,308.38,45.84,67.06,56.07,15.94,45.82,126.53,81.34,96.3,5.935,86.84,71.01,39.46,31.95,45.63,59.58,27.11970588,18,60.83,39.31,77.76,104.34,58.86,75.37,61.49,85.07,70.05,43.22,41.56,65.13,83.6
48.35,123.51,71.66,35.91,49.58,68.59,155.92,47.88,71.42,61.09,17.52,61.74,114.06,80.45,105.86,7.05,91.02,75.7,42.81,46.86,37.22,60.01,27.09705882,21.36,65.38,40.31,81.19,108.12,85.47,78.26,52.59,96.14,83.6,47.87,52.37,64.84,120.89
40.04,114.03,56.21,31.65,36.39,49.86,19.79,37.11,47.68,47.58,18.34642857,44.94,128.98,72.86,93.65,44.49,87.91,67.9,41.59,29.48,67.49,44,27.07441176,14.61,52.59,32.69,65.52,87.69,54.23,59.12,32.67,67.29,54.21,43.58,31,62.62,104.48
48.27,88.57,53.65,30.2,42.69,44.97,28.02,77.67,31.57,50.91,19.17285714,46.18,87.93,74.61,87.35,22.69,69.22,81.62,45.18,42.44,45.34,53.99,27.05176471,13.97,37.99,25.1,51.32,59.86,54.07,75.34,33.39,76.07,60.55,44.73,62.5,56.52,109.45
43.99,58.96,27.82,25.59,23.46,20.21,55.95,33.18,11.75,35.41,19.99928571,23.85,88.45,43.15,47.67,2.3,34.7,50.8,31.1,37.89,33.41,30.19,27.02911765,7.81,19.28,11.48,11.6,36.67,42.77,39.77,18.43,28.4,26.97,23.34,30.19,31.58,83.705
39.27,41.62,22.83,24.6,27.84,9.33,83.88,19.52,8.54,28.24,20.82571429,19.05,98.61,42.94,44.83,2,27.21,48.43,27.86,29.01,46.71,30.18,27.00647059,5.23,18.85,11.44,10.38,22.79,38.61,32.26,21.21,23.18,20.93,24.78,24.83,31.12,57.96
30.02,59.74,32.38,25.16,25.29,35.77,63.67,18.88,14.52,41,21.65214286,22.78,104.64,43.32,64.28,2.32,45.51,57.52,30.97,36.28,43.9,41.81,26.98382353,7.34,23.24,15.37,30.88,45.34,43.16,44.74,22.57,34.34,37.36,25.92,39.88,35.1,70.42
42.72,68.54,45.28,25.76,41.02,35.59,55.47,20.18,17.19,46.68,22.47857143,48.83,79.45,49.85,66.47,2.62,60.28,53.05,35.86,35.42,43.1,48.46,26.96117647,9.99,29.37,19.39,43.74,54.96,45.49,48.07,34.34,51.99,39.42,36.72,39.76,45.35,74.86
41.63,94.11,43.04,25.81,32.81,32.68,37.77,28.9,26.06,40.85,23.305,56.98,119.08,43.42,60.43,2.74,56.89,52.6,31.26,32.84,37.1,41.55,26.93852941,10.24,29.31,20.27,36.01,77.47,47.99,46.23,28.52,59.42,43.04,35.44,31.29,43.02,75.33
34.52,75.87,32.28,24.88,30.98,33.88,33.88,34.6,18.98,39.61,24.13142857,22.65,102.76,33.95,50.38,2.27,47.79,46.73,24.11,31.47,44.52,38.52,26.91588235,9.57,26.61,12.25,38.05,45.76,42.13,57.66,22.99,41.32,34.06,27.28,28.04,33.87,69.75
68.98,121.23,47.77,26.55,62.95,36.7,32.29,36.18,42.27,58.46,24.95785714,31.85,95.71,63.35,71.44,4.36,81.47,60.13,29.08,35.47,57.95,47.15,26.89323529,21.14,45.56,24.08,44.85,94.83,47.02,65.37,33.53,64.18,50.89,47.12,30.99,49.49,80.44
68.7,141.64,65.5,29.54,65.58,37.93,33.05,37.78,51.12,63.55,25.78428571,52.79,87.8,60.06,100.42,7.91,91.07,74.11,45.5,43.65,61.11,69.24,26.87058824,18.79,52.33,36,66.05,80.61,54.98,92.44,41.31,102.46,74.74,33.29,42.2,63.16,116.11
66.1,132.25,64.22,28.15,74.08,31.92,34.67,32.18,51.43,73.32,26.61071429,55.56,92.44,69.66,93.61,5.08,104.01,68.01,20.12,50.98,58.67,58.97,26.84794118,27.68,55.77,35.65,55.15,107.15,56.81,84.74,42.4,98.23,71.72,52.97,34.12,70.16,111.69
44.53,109.48,45.09,26.91,32.52,28.48,29.36,35.02,41.82,47.88,27.43714286,45.72,100.37,52.19,72.08,3.68,71.19,54.58,19.25,27.83,36.34,52.2,26.82529412,22.1,46.77,29.17,36.49,84.97,51,69.87,32.12,67.61,59.42,43.57,25.46,53.42,95.33
27.47,55.35,19.15,24.59,14.78,29.27,18.05,38.99,12.8,29.39,28.26357143,17.47,103.21,33.15,42.78,3.02,26.29,43.7,17.94,30.48,30.29,30.29,26.80264706,14.18,22.58,12.51,27.1,35.62,14.49,39.29,12.18,31.32,26.56,18.27,18.65,29.3,54.56
36.16,82.54,29.05,27.9,20.26,34.14,24.5,34.75,22.67,38.58,29.09,22.07,68.15,39.57,57.95,3.33,43.99,41.69,14.39,27.8,32.1,44.48,26.78,13.44,34.21,17.99,25.79,79.03,14.6,45.48,18.74,48.03,39.21,28.79,25.28,35.45,62.37
37.73,99.82,46.81,25.8,42.49,23.59,32.54,37.65,41.69,44.22,29.13,34.57,35.56,45.98,62.85,13.25,68.69,44.29,10.43,26.3,33.68,38.82,33.66,16.97,41.11,23.43,30.73,82.35,20.13,53.57,19.3,55.55,45.09,27.65,17.55,49.02,73.51
30.81,113.33,59.74,29.08,45.75,22.75,33.72,41.02,39.22,39.12,29.16,46.75,24.03,52.68,63.86,19.77,78.34,54.69,11.59,28.46,27.6,47.75,49.3,16.08,47.24,30.25,33.18,88.14,24.53,60.84,18.79,71.76,48.65,33.83,23.47,51.27,79.37
18.36,59.04,22.76,23.93,9.05,24.1,21.3,38.71,12.46,20.65,29.21,13.04,8.13,25.46,23.22,11.8,24.33,26.08,4.38,21.63,8.13,20.44,34.655,4.74,19.77,13.78,11.87,41.08,8.85,26.34,4.64,23.23,14.8,15.29,9.78,25.01,49.82
22.01,91.61,32.85,26.05,16.1,33.49,23.4,39.36,23.01,32.57,29.32,21.79,8.69,29.96,36.99,11.54,42.48,31.03,7.01,33.89,14.11,28.82,20.01,7.14,28.92,18.81,16.74,50.99,10.19,39.42,6.58,34.32,27.68,20.31,17.61,31.18,60.31
32.07,93,44.65,19.18,32.16,34.04,21.36,42.64,40.47,34.48,29.44,23.13,9.66,41.22,57.88,13.43,52.18,47.95,6.25,20.36,25.18,39.9,24.12,7.91,34.64,19.99,27.52,67.83,15.46,51.2,12.57,47.19,36.23,21.38,22.9,40.31,64.74
49.05,87.93,30.77,26.54,40.45,51.71,23.57,37.26,33.56,43.65,30.14,31.94,10.51,36.63,55.72,3.53,50.97,50.29,10.82,29.19,35.25,44.49,22.55,8.19,33.43,19.72,35.22,57.5,16.47,51.74,14.5,57.92,34.16,27.4,26.29,39.48,65.22
43.21,77.91,26.15,23.25,27.69,68.57,18.13,34.62,20.81,33.79,29.61,24.9,12.23,36.45,45.54,3.54,38.86,47.46,8.03,31.96,35.95,36.29,23.8,2.09,23.67,13.35,30.56,61.02,13.93,45.2,13.71,41.35,36.78,25.24,28.91,33.89,56.14
48.24,89.73,47.65,27.64,61.54,84.77,21.28,37.51,43.28,45.01,29.38666667,30.23,22.44,52.54,63.55,5.52,72.76,62.38,13.17,39.69,45.77,51.41,30.4,4.34,42.51,17.15,40.26,90.65,21.95,60.29,27.09,60.71,46.4,31.6,50.65,42.48,87.13
50.16,96.33,53.64,29.62,32.78,87.54,33.42,32.66,44.67,41.27,29.16333333,28.74,30.25,47.91,68.13,6.66,62.49,72.07,8.71,35.52,26.27,47.36,23.58,20.64,36.3,15.34,42.82,73.25,20.15,66.67,17.19,59.44,58.95,26.21,46.05,39.37,64.13
20.17,40.4,20.16,27.14,23.45,55.43,18.88,31.64,8.57,22.99,28.94,12.89,31.06,24.98,29.02,5.53,21.32,40.58,5.96,23.52,27.53,20.29,19.28,20.49,11.84,8.05,22.73,21.38,9.37,23.11,11.35,16.41,21.21,17.94,19.33,24.3,41.41
71.54,45.18,21.68,28.65,17.93,57.45,16.59,29.26,9.55,24.72,29.15,12.39,30.98,28.15,33.87,5.67,27.43,38.91,8.17,29.32,22.69,21.45,42.44,21.57,12.94,10.58,27.5,28.12,11.23,39.33,11.33,23.42,21.37,17.24,16.65,25.09,44.56
39.51,70.46,27.39,25.68,24.74,61.1,19.25,30.13,25.47,40.41,29.09,18.33,28.87,31.66,51.12,14.82,49.56,38.5,10.13,36.91,25.46,36.43,42.68,29.21,22.26,13.06,30.65,58.82,15.95,49.31,14.9,34.38,35.12,19.3,80.98,29.7,52.38
40.14,96.87,32.58,20.85,24.37,58.5,26.76,28.77,41.35,28.87,29.06,27.57,27.01,39.19,59.8,22.92,66.23,48.36,6.81,27.23,26.46,42.35,54.59,25.04,35.71,17.07,26.81,79.1,17.96,60.48,11.34,46.67,37.96,21.07,48.29,36.94,48.81
52.81,96.83,46.29,11.49,31.17,83.11,34.67,30.38,42.31,38.02,29.27,24.22,25.6,49.81,63.09,31.35,66.41,47.16,8.22,22.17,28.26,41.13,51.49,37.19,40.06,23,30.37,86.91,15.09,55.88,13.18,48.83,32.6,27.94,39.42,28.25,47.86
36.73,83.18,38.21,12.76,28.37,69.72,33.06,28.59,37.84,33.14,29.11,25.94,24.66,43.15,47.75,31.63,52.35,40.44,10.07,18.47,23.29,35.71,70.95,41.28,36.57,22.04,25.37,70.84,13.74,46.34,13.03,44.62,27.81,24.69,32.06,19.95,51.89
32.23,82.54,33.29,14.12,34.56,65.17,31.47,32.93,37.02,24.31,29,23.32,19.27,42.38,48.21,31.49,51.93,38.16,19.42,16.28,25.52,28.77,28.07,35.05,36.01,21.62,43.99,69.47,12.85,45.27,15.4,41.5,69.04,24.28,27.39,17.89,52
36.38,75.64,33.27,14.38,25.14,66.2,19.72,37.81,31.04,21.75,29.03,21.43,23.73,37.36,40.52,30.48,47.39,38.59,16.25,16.93,26.84,26.17,33.47,32.88,25.45,14.16,53.74,52.63,16.22,44.6,12.39,39.49,35.77,18.03,26.79,18.44,41.82
35.34,75.5,25.25,10.71,20.43,59.53,16.24,39.28,30.98,21.41,29.75,14.5,24.39,30.86,43.45,31.59,47.08,40.47,17.47,17.55,24.28,31.47,30.75,27.04,26.88,13.21,47.13,49.79,9.83,46.46,9.45,31.07,51.29,18.38,28.49,15.41,39.48
35.15,67.93,21.34,8.87,16.93,61.77,15.38,39.36,23.94,18.06,29,22.29,21.39,29.52,41.29,30.4,35.1,39.83,15.76,17.68,17.5,31.57,26.64,24.99,22.15,8.7,49.02,39.3,2.14,42.76,8.13,25.7,41.73,15.23,29.3,11.39,36.5
38.9,40.83,20.12,19.68,26.03,40.07,13.58,42.79,12.46,16.81,29.04,17.85,43.9,33.05,40.78,27.91,34.24,41.93,21.41,20.47,33.89,30.68,26.83,24.44,17.33,7.31,50.39,28.51,1.92,32.82,17.04,17.54,27.18,21.89,26.44,10.67,33.24
